329.602,0.996172,
358.380,0.984832,
390.108,0.980997,
433.007,0.980890,
465.322,0.977053,
499.390,0.966451,
520.511,0.943863,
542.759,0.889723,
562.612,0.806293,
580.094,0.710099,
596.954,0.591371,
610.298,0.478662,
625.403,0.365197,
637.071,0.309580,
657.601,0.284740,
703.391,0.253828,
775.046,0.228108,
867.872,0.212101,
975.981,0.199060,
1054.72,0.193605,
1136.99,0.190394,
