474.571,0.989498,
495.339,0.988331,
523.262,0.973162,
546.124,0.955659,
571.080,0.904317,
588.881,0.830805,
609.126,0.719953,
628.148,0.574096,
639.492,0.448075,
649.963,0.347725,
680.679,0.297550,
706.682,0.277713,
728.497,0.257876,
748.393,0.246208,
