381.828,0.995951,
409.017,0.995142,
453.862,0.991093,
487.760,0.990283,
506.828,0.978947,
537.901,0.930364,
556.969,0.821053,
570.740,0.695547,
584.511,0.580567,
594.751,0.446964,
614.879,0.361134,
654.427,0.305263,
708.452,0.265587,
767.774,0.242105,
830.980,0.224292,
