425.849,0.999800,
446.672,0.997883,
468.174,0.996567,
494.275,0.991179,
524.739,0.974364,
541.311,0.949829,
556.062,0.915207,
569.211,0.865586,
582.565,0.797252,
592.827,0.729895,
603.910,0.654242,
611.614,0.593680,
620.131,0.518074,
627.852,0.438803,
634.685,0.374729,
639.514,0.341057,
648.534,0.310527,
662.666,0.296465,
679.175,0.282360,
693.536,0.271054,
707.446,0.261137,
723.056,0.253949,
