381.302,1.00054,
423.426,0.999960,
467.717,0.994422,
507.670,0.983383,
536.468,0.955843,
554.422,0.914002,
575.464,0.831982,
592.166,0.738408,
604.535,0.654744,
618.137,0.550165,
627.095,0.452194,
636.057,0.369634,
641.314,0.337709,
656.176,0.314032,
689.002,0.291992,
755.588,0.263871,
837.663,0.245645,
920.978,0.231820,
983.233,0.223516,
1041.15,0.220168,
1071.82,0.217943,
