429.042,1.00071,
440.015,0.999882,
455.266,0.999768,
475.167,0.999619,
491.161,0.997255,
505.665,0.991163,
521.653,0.975337,
536.705,0.946054,
546.546,0.910079,
557.315,0.870357,
566.961,0.815685,
577.164,0.758764,
586.994,0.700350,
596.822,0.635953,
607.757,0.554345,
617.012,0.458538,
627.377,0.348512,
637.008,0.260930,
647.412,0.236918,
672.700,0.221769,
692.595,0.210401,
713.050,0.202021,
723.278,0.198953,
