303.34011806422217, 0.9878420153677182
318.7605237614152, 0.9853795927620733
330.516184306967, 0.9861740335747884
349.62403346473593, 0.9893953592367353
365.781102460992, 0.9877445731323924
381.2180160192284, 0.9917844135710759
404.73140059296236, 0.9941860780770471
413.53215401174043, 0.9884828413623902
433.360158607529, 0.9860135404813106
448.03564707513726, 0.9794883498521997
467.1063535455584, 0.9680795836644077
471.4974445831105, 0.9615704423446446
483.20151806290164, 0.9420453111438334
494.89527412954055, 0.918456265540317
513.9123300515706, 0.8859151444584579
523.3816518426075, 0.8542017091872484
535.7295319030923, 0.798912984863392
553.8964329813858, 0.7208571688504732
570.5858804962925, 0.6395525140738687
587.2732645285686, 0.557435076416723
603.2508105359773, 0.48507217970530914
617.0782076424795, 0.43384507702567965
636.1014540124008, 0.40374230458544347
645.6141089386767, 0.3890973098055961
669.8435219851694, 0.3841827820074587
681.5558493954823, 0.36790878232881163
699.8816386363187, 0.3524372481175535
716.0428345978357, 0.3524120277742927
738.7865401504198, 0.34099752969030506
754.9415456640454, 0.3385339607054212
770.3433800175645, 0.3287564921749071
790.1734480959835, 0.3270999741743684
806.3016283354135, 0.31407022774245086
830.5269144166454, 0.3075301341832314
853.3077626565772, 0.3107457279489826
876.800512404007, 0.3050195636495433
892.9390100565892, 0.2960537316203309
914.9563697232624, 0.2878915114377467
935.5396089617878, 0.29354889298283837
954.6371407064046, 0.2927063042420801
973.7202280726084, 0.2861742353375345
992.8280772303773, 0.2893955609994814
1012.6333835172311, 0.2779856484324502
1027.3398242242956, 0.28365220101145494
1044.9681563360475, 0.28281190502917486
1055.9933440304276, 0.2852330579822111
1065.5534590572033, 0.2892820694548077
1087.5749456891374, 0.2827454150333055
1100.0569521206, 0.2802875779446172
1114.7468849666213, 0.2794518674792936
1125.741120421545, 0.2696812772242142
1139.698516933764, 0.2696594960186708
1147.0692768896552, 0.279401426792772
1152.9275040774419, 0.27207720983398964
1163.201584094346, 0.26799724612193665
1174.9551811572674, 0.2679789040541106
1191.846849969956, 0.26632697157052854
