312.198,1,
346.942,0.993694,
383.690,0.979279,
420.439,0.968018,
467.878,0.964865,
515.316,0.957658,
553.067,0.929730,
584.804,0.866667,
605.183,0.795045,
619.882,0.730631,
634.915,0.635135,
649.615,0.538288,
666.987,0.440541,
683.022,0.377928,
700.728,0.342793,
726.786,0.329279,
747.499,0.312613,
787.922,0.294144,
840.372,0.276577,
937.254,0.253604,
997.053,0.245495,
1071.22,0.239189,
